,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Short Swap AUDNZD
2020-08-13,-0.03,-0.05,0.35,-1.0882016036655216e-05,-4.424778761061944e-06
2020-08-14,-0.05,0.05,0.3,-1.0233918128654972e-05,-2.415458937198066e-06
2020-08-15,-0.03,-0.05,0.35,-1.0882016036655216e-05,-4.424778761061944e-06
2020-08-16,-0.03,-0.05,0.35,-1.0882016036655216e-05,-6.999125109361329e-06
2020-08-17,-0.03,0.08,0.23,-7.445589919816723e-06,-1.2291052114060921e-06
2020-08-18,-0.05,-0.05,0.45,-1.4619883040935673e-05,-2.6455026455026485e-06
2020-08-19,0.05,-0.05,0.45,-1.058201058201058e-05,-6.666666666666667e-06
2020-08-20,0.03,-0.05,0.45,-1.1326860841423943e-05,-6.323396567299007e-06
2020-08-21,-0.05,-0.05,0.45,-1.4619883040935673e-05,-5.787037037037038e-06
2020-08-22,-0.08,0.05,0.55,-1.902173913043478e-05,-7.716049382716053e-07
2020-08-23,0.05,0.05,0.55,-1.322751322751323e-05,-6.7945643485211844e-06
2020-08-24,-0.08,0.05,0.55,-1.902173913043478e-05,-7.716049382716053e-07
2020-08-25,-0.08,0.05,0.55,-1.902173913043478e-05,-7.716049382716053e-07
2020-08-26,0.02,0.05,0.55,-1.4433551198257078e-05,-3.870673952641164e-06
2020-08-27,0.05,-0.05,0.35,-7.936507936507938e-06,-6.666666666666667e-06
2020-08-28,0.05,-0.05,0.35,-7.936507936507938e-06,-6.666666666666667e-06
2020-08-29,-0.03,-0.05,0.35,-1.0882016036655216e-05,-4.424778761061944e-06
2020-08-30,0.05,-0.05,0.35,-7.936507936507938e-06,-8.792965627498006e-06
2020-08-31,-0.03,-0.05,0.35,-1.0882016036655216e-05,-4.424778761061944e-06
2020-09-01,0.03,-0.05,0.35,-8.629989212513487e-06,-6.323396567299007e-06
2020-09-02,0.01,-0.05,0.35,-9.350935093509354e-06,-6.834215167548501e-06
2020-09-03,-0.1,0.05,0.45,-1.6975308641975305e-05,-1.2626262626262646e-06
2020-09-04,0.09,0.05,0.45,-9.174311926605499e-06,-5.167958656330749e-06
2020-09-05,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-06,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-07,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-08,0.06,0.05,0.45,-1.0220125786163517e-05,-4.629629629629629e-06
2020-09-09,0.01,0.05,0.45,-1.21012101210121e-05,-3.6730945821854884e-06
2020-09-10,0.01,0.05,0.45,-1.21012101210121e-05,-3.6730945821854884e-06
2020-09-11,0.05,0.05,0.45,-1.058201058201058e-05,-4.4444444444444425e-06
2020-09-12,0.05,0.05,0.45,-1.058201058201058e-05,-6.7945643485211844e-06
2020-09-13,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-14,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-15,0.06,0.05,0.45,-1.0220125786163517e-05,-4.629629629629629e-06
2020-09-16,0.06,0.05,0.45,-1.0220125786163517e-05,-4.629629629629629e-06
2020-09-17,0.06,0.05,0.45,-1.0220125786163517e-05,-4.629629629629629e-06
2020-09-18,0.03,0.05,0.45,-1.1326860841423943e-05,-4.065040650406501e-06
2020-09-19,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-20,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-21,-0.03,0.05,0.45,-1.3745704467353953e-05,-1.966568338249751e-06
2020-09-22,-0.08,0.05,0.45,-1.6002415458937195e-05,-7.716049382716053e-07
2020-09-23,0.1,0.05,0.45,-8.838383838383836e-06,-5.341880341880341e-06
2020-09-24,0.06,0.05,0.45,-1.0220125786163517e-05,-4.629629629629629e-06
2020-09-25,0.1,0.05,0.45,-8.838383838383836e-06,-5.341880341880341e-06
2020-09-26,0.01,0.05,0.45,-1.21012101210121e-05,-6.172839506172839e-06
2020-09-27,0.01,0.03,0.18,-4.6754675467546735e-06,-6.584362139917696e-06
2020-09-28,-0.03,0.05,0.65,-1.947308132875143e-05,-1.966568338249751e-06
2020-09-29,0.03,-0.05,0.4,-9.978425026968712e-06,-5.414312617702449e-06
2020-09-30,0.09,-0.05,0.35,-6.625891946992862e-06,-7.3212747631352285e-06
2020-10-01,-0.16,-0.05,0.35,-1.6865079365079367e-05,-3.5677879714576994e-06
2020-10-02,0.08,-0.05,0.25,-4.372427983539096e-06,-7.161458333333333e-06
2020-10-03,0.08,-0.05,0.25,-4.372427983539096e-06,-9.324009324009324e-06
2020-10-04,-0.03,-0.05,0.25,-8.018327605956474e-06,-4.424778761061944e-06
2020-10-05,-0.03,-0.05,0.25,-8.018327605956474e-06,-4.424778761061944e-06
2020-10-06,0.08,-0.1,0.25,-4.372427983539096e-06,-8.246527777777777e-06
2020-10-07,0.06,-0.1,0.25,-4.979035639412993e-06,-7.936507936507936e-06
2020-10-08,0.07,-0.15,0.25,-4.672897196261683e-06,-9.186351706036747e-06
2020-10-09,0.07,-0.15,0.25,-4.672897196261683e-06,-9.186351706036747e-06
2020-10-10,0.03,-0.15,0.25,-5.933117583603018e-06,-1.0668276972624798e-05
2020-10-11,0.03,-0.15,0.25,-5.933117583603018e-06,-1.0668276972624798e-05
2020-10-12,0.03,-0.15,0.25,-5.933117583603018e-06,-7.768361581920905e-06
2020-10-13,0.06,-0.15,0.25,-4.979035639412993e-06,-9.038800705467374e-06
2020-10-14,-0.09,-0.15,0.25,-1.0378510378510379e-05,-8.264462809917356e-06
2020-10-15,0.04,-0.15,0.25,-5.608974358974358e-06,-8.736559139784948e-06
2020-10-16,0.03,-0.15,0.25,-5.933117583603018e-06,-8.581752484191509e-06
2020-10-17,-0.05,-0.15,0.25,-8.771929824561406e-06,-9.615384615384614e-06
2020-10-18,-0.05,-0.15,0.25,-8.771929824561406e-06,-9.615384615384614e-06
2020-10-19,-0.03,-0.1,0.5,-1.5177548682703324e-05,-5.653883972468039e-06
2020-10-20,0.06,-0.2,0.15,-2.358490566037732e-06,-1.0141093474426806e-05
2020-10-21,-0.08,-0.1,0.25,-9.963768115942031e-06,-4.629629629629631e-06
2020-10-22,0.04,-0.1,0.25,-5.608974358974358e-06,-7.616487455197132e-06
2020-10-23,0.03,-0.1,0.25,-5.933117583603018e-06,-7.452574525745257e-06
2020-10-24,-0.05,-0.1,0.25,-8.771929824561406e-06,-8.547008547008548e-06
2020-10-25,-0.1,-0.1,0.25,-1.0802469135802469e-05,-5.050505050505052e-06
2020-10-26,-0.1,-0.03,0.13,-7.098765432098759e-06,-3.2828282828282856e-06
2020-10-27,-0.1,-0.1,0.25,-1.0802469135802469e-05,-5.050505050505052e-06
2020-10-28,-0.15,0.24,0.44,-1.9281045751633985e-05,5.026455026455027e-06
2020-10-29,-0.1,0.05,0.2,-9.259259259259257e-06,-1.2626262626262646e-06
2020-10-30,-0.15,0.1,0.3,-1.470588235294118e-05,1.3227513227513242e-06
2020-10-31,-0.1,0.1,0.4,-1.5432098765432092e-05,-3.33333333333333e-06
2020-11-01,-0.1,0.1,0.4,-1.5432098765432092e-05,-3.33333333333333e-06
2020-11-02,-0.15,-0.05,0.35,-1.6339869281045753e-05,-2.6455026455026485e-06
2020-11-03,-0.2,-0.15,0.3,-1.736111111111111e-05,-5.291005291005294e-06
2020-11-04,-0.15,-0.15,0.3,-1.470588235294118e-05,-5.291005291005294e-06
2020-11-05,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-06,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-07,-0.18,-0.05,0.3,-1.626016260162601e-05,-5.727376861397491e-07
2020-11-08,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-09,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-10,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-11,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-12,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2020-11-13,-0.13,-0.15,0.25,-1.2132822477650062e-05,-5.711318795430946e-06
2020-11-14,-0.14,-0.15,0.25,-1.2596899224806199e-05,-7.423371647509576e-06
2020-11-15,-0.15,-0.15,0.25,-1.3071895424836604e-05,-5.291005291005294e-06
2020-11-16,-0.15,-0.05,0.6,-2.450980392156863e-05,-2.6455026455026485e-06
2020-11-17,-0.15,-0.15,0.25,-1.3071895424836604e-05,-5.291005291005294e-06
2020-11-18,-0.12,-0.15,0.25,-1.1679292929292928e-05,-5.9156378600823065e-06
2020-11-19,-0.15,-0.15,0.25,-1.3071895424836604e-05,-5.291005291005294e-06
2020-11-20,-0.18,-0.15,0.25,-1.4566395663956635e-05,-4.629629629629631e-06
2020-11-21,-0.14,-0.15,0.25,-1.2596899224806199e-05,-7.423371647509576e-06
2020-11-22,-0.14,-0.15,0.25,-1.2596899224806199e-05,-7.423371647509576e-06
2020-11-23,-0.23,-0.15,0.25,-1.7316017316017315e-05,-2.1135265700483124e-06
2020-11-24,-0.13,-0.15,0.25,-1.2132822477650062e-05,-5.711318795430946e-06
2020-11-25,-0.1,-0.05,0.3,-1.2345679012345678e-05,-3.7878787878787908e-06
2020-11-26,-0.08,-0.05,0.3,-1.1473429951690824e-05,-4.216269841269844e-06
2020-11-27,-0.09,-0.05,0.6,-2.106227106227106e-05,-4.004004004004006e-06
2020-11-28,-0.14,0.04,0.26,-1.2919896640826871e-05,-2.873563218390801e-06
2020-11-29,-0.14,0.04,0.26,-1.2919896640826871e-05,-2.873563218390801e-06
2020-11-30,-0.23,-0.15,0.5,-2.6334776334776337e-05,-2.1135265700483124e-06
2020-12-01,-0.28,-0.05,0.3,-2.2376543209876542e-05,2.5542784163473787e-06
2020-12-02,-0.25,-0.1,0.25,-1.851851851851852e-05,-1.4619883040935657e-06
2020-12-03,-0.3,-0.15,0.25,-2.1825396825396827e-05,-1.5432098765432106e-06
2020-12-04,-0.22,-0.2,0.2,-1.4957264957264954e-05,-5.10204081632653e-06
2020-12-05,-0.2,-0.2,0.2,-1.3888888888888883e-05,-7.575757575757575e-06
2020-12-06,-0.2,-0.2,0.2,-1.3888888888888883e-05,-7.575757575757575e-06
2020-12-07,-0.23,-0.2,0.2,-1.5512265512265508e-05,-3.623188405797102e-06
2020-12-08,-0.24,-0.2,0.2,-1.6081871345029242e-05,-4.629629629629629e-06
2020-12-09,-0.23,-0.2,0.1,-1.1904761904761905e-05,-4.868270332187856e-06
2020-12-10,-0.24,-0.3,0.05,-1.0599415204678361e-05,-7.523148148148149e-06
2020-12-11,-0.23,-0.3,0.1,-1.1904761904761905e-05,-7.731958762886599e-06
2020-12-12,-0.2,-0.25,0.15,-1.2152777777777772e-05,-8.83838383838384e-06
2020-12-13,-0.2,-0.25,0.15,-1.2152777777777772e-05,-8.83838383838384e-06
2020-12-14,-0.23,-0.25,0.15,-1.3708513708513707e-05,-5.132850241545895e-06
2020-12-15,-0.15,-0.25,0.15,-9.803921568627446e-06,-7.936507936507936e-06
2020-12-16,-0.17,-0.15,0.25,-1.4056224899598397e-05,-4.854368932038836e-06
2020-12-17,-0.25,-0.15,0.25,-1.851851851851852e-05,-2.9239766081871347e-06
2020-12-18,-0.38,-0.15,0.25,-2.8225806451612902e-05,2.886002886002887e-06
2020-12-20,-0.48,-0.15,0.15,-3.3653846153846146e-05,7.462686567164183e-06
2020-12-21,-0.48,-0.15,0.15,-3.3653846153846146e-05,7.462686567164183e-06
2020-12-22,-0.7,-0.15,0.15,-7.870370370370367e-05,1.7361111111111112e-06
2020-12-23,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-24,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-25,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-27,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-28,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-29,-0.5,-0.15,0.15,-3.61111111111111e-05,1.7361111111111112e-06
2020-12-30,-0.5,-0.55,0.15,-3.61111111111111e-05,-1.215277777777778e-05
2020-12-31,-0.5,-0.4,0.3,-4.4444444444444447e-05,-6.944444444444448e-06
2021-01-01,-0.5,-0.4,0.3,-4.4444444444444447e-05,-6.944444444444448e-06
2021-01-03,-0.5,-0.4,0.3,-4.4444444444444447e-05,-6.944444444444448e-06
2021-01-04,-0.4,-0.4,0.3,-3.2407407407407415e-05,-6.944444444444448e-06
2021-01-05,-0.4,-0.3,0.1,-2.314814814814815e-05,-3.472222222222225e-06
2021-01-06,-0.4,-0.25,0.15,-2.546296296296296e-05,-1.7361111111111112e-06
2021-01-07,-0.3,-0.25,0.15,-1.7857142857142855e-05,-4.629629629629631e-06
2021-01-08,-0.16,0.4,0.65,-2.678571428571428e-05,9.615384615384612e-06
2021-01-09,-0.13,-0.25,0.15,-8.939974457215832e-06,-7.551240560949298e-06
2021-01-10,-0.1,-0.25,0.15,-7.716049382716046e-06,-1.1111111111111112e-05
2021-01-11,-0.13,-0.25,0.15,-8.939974457215832e-06,-7.551240560949298e-06
2021-01-12,-0.1,-0.25,0.15,-7.716049382716046e-06,-8.83838383838384e-06
2021-01-13,-0.15,-0.03,0.22,-1.2091503267973856e-05,-2.116402116402118e-06
2021-01-14,-0.15,-0.2,0.05,-6.535947712418302e-06,-6.613756613756615e-06
2021-01-15,-0.15,-0.25,0.15,-9.803921568627446e-06,-7.936507936507936e-06
2021-01-16,-0.07,-0.25,0.15,-6.571087216248507e-06,-1.1501736111111111e-05
2021-01-17,-0.15,-0.25,0.15,-9.803921568627446e-06,-7.936507936507936e-06
2021-01-18,-0.15,-0.25,0.15,-9.803921568627446e-06,-7.936507936507936e-06
2021-01-19,-0.15,0.02,0.27,-1.3725490196078432e-05,-7.936507936507939e-07
2021-01-20,-0.15,-0.05,0.2,-1.143790849673203e-05,-2.6455026455026485e-06
2021-01-21,-0.15,-0.15,0.25,-1.3071895424836604e-05,-5.291005291005294e-06
2021-01-22,-0.15,0.12,0.37,-1.699346405228759e-05,1.8518518518518514e-06
2021-01-24,-0.05,-0.15,0.25,-8.771929824561406e-06,-9.331597222222223e-06
2021-01-25,-0.18,-0.05,0.35,-1.795392953929539e-05,-5.727376861397491e-07
2021-01-26,-0.12,-0.05,0.35,-1.4835858585858588e-05,-3.3436213991769573e-06
2021-01-27,-0.12,-0.05,0.35,-1.4835858585858588e-05,-3.3436213991769573e-06
2021-01-28,-0.15,-0.1,0.6,-2.450980392156863e-05,-3.968253968253969e-06
2021-01-29,-0.1,-0.05,0.35,-1.388888888888889e-05,-3.7878787878787908e-06
2021-01-31,-0.1,-0.05,0.35,-1.388888888888889e-05,-3.7878787878787908e-06
2021-02-01,-0.1,-0.05,0.35,-1.388888888888889e-05,-6.323396567299007e-06
2021-02-02,-0.15,0.05,0.25,-1.3071895424836604e-05,0.0
2021-02-03,-0.15,0.03,0.18,-1.0784313725490196e-05,-5.291005291005303e-07
2021-02-04,-0.15,-0.34,0.31,-1.5032679738562095e-05,-1.031746031746032e-05
2021-02-05,-0.15,0.05,0.25,-1.3071895424836604e-05,0.0
2021-02-06,-0.1,0.04,0.26,-1.1111111111111108e-05,-4.290876242095753e-06
2021-02-07,-0.1,0.04,0.26,-1.1111111111111108e-05,-4.290876242095753e-06
2021-02-08,-0.15,0.04,0.19,-1.1111111111111108e-05,-2.645502645502636e-07
2021-02-09,-0.15,-0.07,0.38,-1.7320261437908496e-05,-3.174603174603179e-06
2021-02-10,-0.15,-0.09,0.36,-1.6666666666666664e-05,-3.703703703703703e-06
2021-02-11,-0.15,0.17,0.62,-2.5163398692810462e-05,3.1746031746031696e-06
2021-02-12,-0.15,0.05,0.25,-1.3071895424836604e-05,0.0
2021-02-13,-0.15,-0.16,0.09,-7.843137254901964e-06,-5.5555555555555575e-06
2021-02-14,-0.1,0.04,0.26,-1.1111111111111108e-05,-4.290876242095753e-06
2021-02-15,-0.15,-0.05,0.35,-1.6339869281045753e-05,-2.6455026455026485e-06
2021-02-16,-0.15,-0.05,0.35,-1.6339869281045753e-05,-2.6455026455026485e-06
2021-02-17,-0.1,-0.05,0.35,-1.388888888888889e-05,-3.7878787878787908e-06
2021-02-18,-0.1,0.05,0.25,-1.0802469135802469e-05,-1.2626262626262646e-06
2021-02-19,-0.1,0.09,0.24,-1.0493827160493827e-05,-2.5252525252525416e-07
2021-02-20,-0.03,0.09,0.31,-9.736540664375718e-06,-9.832841691248726e-07
2021-02-21,-0.1,0.09,0.31,-1.265432098765432e-05,-2.546296296296293e-06
2021-02-22,-0.1,0.14,0.29,-1.2037037037037039e-05,1.0101010101010103e-06
2021-02-23,-0.1,0.1,0.4,-1.5432098765432092e-05,0.0
2021-02-24,-0.1,0.1,0.4,-1.5432098765432092e-05,0.0
2021-02-25,-0.1,0.1,0.4,-1.5432098765432092e-05,0.0
2021-02-26,-0.15,0.1,0.4,-1.7973856209150324e-05,1.3227513227513242e-06
2021-02-27,-0.07,0.05,0.35,-1.254480286738352e-05,-4.065040650406501e-06
2021-02-28,-0.07,0.05,0.35,-1.254480286738352e-05,-4.065040650406501e-06
2021-03-01,-0.07,0.05,0.35,-1.254480286738352e-05,-4.065040650406501e-06
2021-03-02,-0.1,-0.25,0.55,-2.006172839506173e-05,-8.83838383838384e-06
2021-03-03,-0.15,-0.05,0.3,-1.470588235294118e-05,-2.6455026455026485e-06
2021-03-04,-0.1,-0.05,0.25,-1.0802469135802469e-05,-3.7878787878787908e-06
2021-03-05,-0.15,-0.05,0.25,-1.3071895424836604e-05,-3.7878787878787908e-06
2021-03-06,-0.1,-0.05,0.25,-1.0802469135802469e-05,-3.7878787878787908e-06
2021-03-07,-0.15,-0.05,0.25,-1.3071895424836604e-05,-4.830917874396135e-06
2021-03-08,-0.15,-0.05,0.25,-1.3071895424836604e-05,-2.6455026455026485e-06
2021-03-09,-0.15,-0.16,0.29,-1.4379084967320264e-05,-5.5555555555555575e-06
2021-03-10,-0.15,-0.05,0.25,-1.3071895424836604e-05,-2.6455026455026485e-06
2021-03-11,-0.1,-0.05,0.25,-1.0802469135802469e-05,-3.7878787878787908e-06
2021-03-12,-0.1,0.01,0.31,-1.265432098765432e-05,-2.272727272727275e-06
2021-03-13,-0.1,0.01,0.31,-1.265432098765432e-05,-4.398148148148148e-06
2021-03-14,-0.1,0.01,0.31,-1.265432098765432e-05,-2.272727272727275e-06
2021-03-15,-0.05,0.01,0.31,-1.0526315789473686e-05,-3.381642512077294e-06
2021-03-16,-0.1,0.01,0.31,-1.265432098765432e-05,-2.272727272727275e-06
2021-03-17,-0.1,-0.1,0.2,-9.259259259259257e-06,-5.050505050505052e-06
2021-03-18,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-19,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-20,-0.1,0.05,0.35,-1.388888888888889e-05,-3.472222222222219e-06
2021-03-21,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-22,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-23,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-24,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-03-25,-0.1,0.12,0.57,-2.0679012345679007e-05,5.050505050505083e-07
2021-03-26,-0.15,-0.06,0.39,-1.7647058823529417e-05,-2.910052910052912e-06
2021-03-28,-0.15,0.1,0.35,-1.6339869281045753e-05,1.3227513227513242e-06
2021-03-29,-0.15,0.1,0.35,-1.6339869281045753e-05,-4.273504273504274e-06
2021-03-30,-0.15,0.1,0.35,-1.6339869281045753e-05,1.3227513227513242e-06
2021-03-31,-0.15,0.07,0.37,-1.699346405228759e-05,5.291005291005272e-07
2021-04-01,-0.15,0.07,0.37,-1.699346405228759e-05,5.291005291005272e-07
2021-04-02,-0.15,0.07,0.37,-1.699346405228759e-05,5.291005291005272e-07
2021-04-03,-0.1,0.07,0.37,-1.4506172839506177e-05,-3.009259259259258e-06
2021-04-04,-0.1,0.07,0.37,-1.4506172839506177e-05,-3.009259259259258e-06
2021-04-05,-0.15,0.07,0.37,-1.699346405228759e-05,5.291005291005272e-07
2021-04-06,-0.15,0.25,0.39,-1.7647058823529417e-05,5.29100529100529e-06
2021-04-07,-0.1,0.27,0.39,-1.512345679012346e-05,4.2929292929292925e-06
2021-04-08,-0.15,0.31,0.44,-1.9281045751633985e-05,6.878306878306879e-06
2021-04-09,-0.12,0.07,0.37,-1.5467171717171718e-05,-2.572016460905361e-07
2021-04-10,-0.2,0.07,0.37,-1.979166666666667e-05,-7.575757575757593e-07
2021-04-11,-0.1,0.07,0.37,-1.4506172839506177e-05,-3.009259259259258e-06
2021-04-12,-0.15,0.07,0.37,-1.699346405228759e-05,5.291005291005272e-07
2021-04-13,-0.15,0.31,0.52,-2.1895424836601312e-05,6.878306878306879e-06
2021-04-14,-0.15,0.37,0.47,-2.0261437908496734e-05,8.465608465608466e-06
2021-04-15,-0.15,0.1,0.39,-1.7647058823529417e-05,1.3227513227513242e-06
2021-04-16,-0.15,0.09,0.39,-1.7647058823529417e-05,1.0582010582010605e-06
2021-04-17,-0.08,0.05,0.35,-1.2983091787439615e-05,-7.716049382716053e-07
2021-04-18,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-04-19,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-04-20,-0.1,-0.03,0.27,-1.1419753086419756e-05,-3.2828282828282856e-06
2021-04-21,-0.08,0.19,0.4,-1.4492753623188402e-05,1.7361111111111048e-06
2021-04-22,-0.1,0.17,0.49,-1.8209876543209874e-05,1.7676767676767636e-06
2021-04-23,-0.1,0.21,0.51,-1.8827160493827163e-05,2.777777777777774e-06
2021-04-24,-0.1,0.05,0.35,-1.388888888888889e-05,-3.472222222222219e-06
2021-04-25,-0.1,0.05,0.35,-1.388888888888889e-05,-1.2626262626262646e-06
2021-04-26,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-04-27,-0.15,0.11,0.23,-1.2418300653594772e-05,1.5873015873015877e-06
2021-04-28,-0.15,0.1,0.4,-1.7973856209150324e-05,1.3227513227513242e-06
2021-04-29,-0.15,0.15,0.45,-1.9607843137254903e-05,2.6455026455026426e-06
2021-04-30,-0.15,0.15,0.45,-1.9607843137254903e-05,2.6455026455026426e-06
2021-05-02,-0.1,0.15,0.45,-1.6975308641975305e-05,-1.1574074074074095e-06
2021-05-03,-0.15,0.15,0.45,-1.9607843137254903e-05,2.6455026455026426e-06
2021-05-04,-0.15,0.15,0.45,-1.9607843137254903e-05,2.6455026455026426e-06
2021-05-05,-0.15,0.1,0.26,-1.3398692810457518e-05,1.3227513227513242e-06
2021-05-06,-0.15,0.07,0.29,-1.4379084967320264e-05,5.291005291005272e-07
2021-05-07,-0.08,0.15,0.45,-1.6002415458937195e-05,7.440476190476164e-07
2021-05-08,-0.1,0.15,0.45,-1.6975308641975305e-05,-1.1574074074074095e-06
2021-05-09,-0.1,0.15,0.45,-1.6975308641975305e-05,-1.1574074074074095e-06
2021-05-10,-0.15,0.15,0.45,-1.9607843137254903e-05,2.6455026455026426e-06
2021-05-11,-0.1,-0.04,0.06,-4.9382716049382725e-06,-3.53535353535354e-06
2021-05-12,-0.15,-0.04,0.25,-1.3071895424836604e-05,-2.3809523809523816e-06
2021-05-13,-0.15,-0.06,0.2,-1.143790849673203e-05,-2.910052910052912e-06
2021-05-14,-0.15,-0.03,0.22,-1.2091503267973856e-05,-2.116402116402118e-06
2021-05-15,-0.15,0.15,0.35,-1.6339869281045753e-05,2.6455026455026426e-06
2021-05-16,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-05-17,-0.1,0.05,0.35,-1.388888888888889e-05,-3.472222222222219e-06
2021-05-18,-0.15,0.05,0.35,-1.6339869281045753e-05,0.0
2021-05-19,-0.15,-0.1,0.15,-9.803921568627446e-06,-3.968253968253969e-06
2021-05-20,-0.15,-0.06,0.17,-1.045751633986928e-05,-2.910052910052912e-06
2021-05-21,-0.15,0.01,0.23,-1.2418300653594772e-05,-1.0582010582010605e-06
2021-05-22,-0.1,0.04,0.26,-1.1111111111111108e-05,-3.703703703703703e-06
2021-05-23,-0.1,0.04,0.26,-1.1111111111111108e-05,-3.703703703703703e-06
2021-05-24,-0.15,0.05,0.55,-2.287581699346406e-05,0.0
2021-05-25,-0.05,-0.02,0.2,-7.309941520467835e-06,-1.8518518518518544e-06
2021-05-26,-0.05,0.01,0.16,-6.140350877192983e-06,-1.0582010582010605e-06
2021-05-27,-0.05,-0.04,0.22,-7.894736842105263e-06,-2.3809523809523816e-06
2021-05-28,-0.05,0.01,0.31,-1.0526315789473686e-05,-1.0582010582010605e-06
2021-05-29,-0.1,-0.15,0.11,-6.481481481481484e-06,-7.246376811594201e-06
2021-05-30,-0.05,0.01,0.31,-1.0526315789473686e-05,-1.0582010582010605e-06
2021-05-31,-0.05,0.01,0.31,-1.0526315789473686e-05,-1.0582010582010605e-06
2021-06-01,-0.05,0.01,0.31,-1.0526315789473686e-05,-1.0582010582010605e-06
2021-06-02,-0.12,-0.16,0.1,-6.944444444444445e-06,-6.1728395061728425e-06
2021-06-03,-0.05,-0.05,0.25,-8.771929824561406e-06,-2.6455026455026485e-06
2021-06-04,-0.05,-0.05,0.17,-6.4327485380116975e-06,-2.6455026455026485e-06
2021-06-05,-0.05,-0.04,0.26,-9.06432748538012e-06,-2.3809523809523816e-06
2021-06-06,-0.05,-0.04,0.26,-9.06432748538012e-06,-2.3809523809523816e-06
2021-06-07,-0.05,-0.04,0.26,-9.06432748538012e-06,-2.3809523809523816e-06
2021-06-08,-0.05,-0.04,0.26,-9.06432748538012e-06,-2.3809523809523816e-06
2021-06-09,-0.05,-0.08,0.2,-7.309941520467835e-06,-3.4391534391534394e-06
2021-06-10,-0.05,-0.03,0.25,-8.771929824561406e-06,-2.116402116402118e-06
2021-06-11,-0.05,-0.01,0.27,-9.356725146198835e-06,-1.5873015873015877e-06
2021-06-12,-0.1,-0.03,0.28,-1.1728395061728398e-05,-4.347826086956521e-06
2021-06-13,-0.1,0.12,0.35,-1.388888888888889e-05,-7.246376811594161e-07
2021-06-14,-0.05,0.02,0.31,-1.0526315789473686e-05,-7.936507936507939e-07
